structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	2	0.129	0.379	-52.148	0.365	0.499	43.611	C27H30O16	[M + H]+	C27H31O16+	OTUCXMIQUNROBJ	InChI=1S/C27H30O16/c1-8-17(32)20(35)22(37)26(39-8)40-10-5-13(31)16-14(6-10)41-24(9-2-3-11(29)12(30)4-9)25(19(16)34)43-27-23(38)21(36)18(33)15(7-28)42-27/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3	Petiolaroside	CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O	-0.900	21550585;163062776;163062777;163062778;163062779;163062780;163062781;163062782;163062783;163062784;163194179;5320843;134756434;134756435;14130922;25080064;25141376;69337013;46229580;54169141;54169142;138911129;139033596;78358515;11968883;49842399;71361409;44259104;44259151	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0037538);LIPIDMAPS:(LMPK12112054 LMPK12112101);SUPERNATURAL:(SN0275060);MESH:(25080064);FooDB:(FDB016394);PUBCHEM:(21550585 163062776 163062777 163062778 163062779 163062780 163062781 163062782 163062783 163062784 163194179 5320843 134756434 134756435 14130922 25080064 25141376 69337013 46229580 54169141 54169142 138911129 139033596 78358515 11968883 49842399 71361409 44259104 44259151);COCONUT:(CNP0352867);METACYC:(CPD-5521);PLANTCYC:(CPD-5521);CHEBI:(67931 141399 144436);DSSTox:(DTXSID10936841 DTXSID301105298);LOTUS:(Q105199844 Q105199847 Q45410312 Q105199845 Q105199842 Q23418292 Q105199843 Q104389505 Q105199848 Q104401726);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(OTUCXMIQUNROBJ-UHFFFAOYSA-N)	140445354110	611.159	154	2.569	707666860815306481	707666511450733114	481	
1	3	0.066	0.066	-257.484	0.248	0.333	94.281	C21H38N4O8	[M + H3N + H]+	C21H42N5O8+	UKRWWFWDJCEOOZ	InChI=1S/C21H38N4O8/c22-4-6-26-8-10-28-12-14-30-16-18-32-20-2-1-3-21(25-20)33-19-17-31-15-13-29-11-9-27-7-5-24-23/h1-3,23H,4-19,22H2	2-[2-[2-[2-[6-[2-[2-[2-(2-Diazenylethoxy)ethoxy]ethoxy]ethoxy]pyridin-2-yl]oxyethoxy]ethoxy]ethoxy]ethanamine	C1=CC(=NC(=C1)OCCOCCOCCOCCN=N)OCCOCCOCCOCCN	0.300	118218206	PUBCHEM:(118218206)	2	492.302	154	2.575	707666839545988537	707666511475898942	482	
1	1	0.215	0.215	-74.763	1.000	0.333	43.994	C11H20O2	[M + H3N + H]+	C11H24NO2+	KLSKYUJILONZTN	InChI=1S/C11H20O2/c1-8-4-5-11(9(2)6-8)7-13-10(3)12/h8-9,11H,4-7H2,1-3H3	[(1S,2S,4S)-2,4-dimethylcyclohexyl]methyl acetate	CC1CCC(C(C1)C)COC(=O)C	3.200	6581949;7367085;7367088;7367089;25277091;919777;1917103;106746	NORMAN:(NS00012290);PUBCHEM:(6581949 7367085 7367088 7367089 25277091 919777 1917103 106746);DSSTox:(DTXSID80867299)	137439215618	202.180	155	2.581	707666815802031327	707666511496870466	483	
1	1	0.758	0.758	-0.940	1.000	1.000	79.363	C18H38O10	[M + H]+	C18H39O10+	YZUUTMGDONTGTN	InChI=1S/C18H38O10/c19-1-3-21-5-7-23-9-11-25-13-15-27-17-18-28-16-14-26-12-10-24-8-6-22-4-2-20/h19-20H,1-18H2	3,6,9,12,15,18,21,24-octaoxahexacosane-1,26-diol	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	-2.300	4867	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0284164);NORMAN:(NS00010525);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(39784);SUPERNATURAL:(SN0464673);PUBCHEM:(4867);DSSTox:(DTXSID10187492);GNPS:(CCMSLIB00003138595);MACONDA:(CON00076);PUBMED:(null)	137526252642	415.254	155	2.590	707666833036427999	707666511547202122	485	
1	1	0.703	0.703	-2.454	1.000	0.997	82.652	C18H38O10	[M + H3N + H]+	C18H42NO10+	YZUUTMGDONTGTN	InChI=1S/C18H38O10/c19-1-3-21-5-7-23-9-11-25-13-15-27-17-18-28-16-14-26-12-10-24-8-6-22-4-2-20/h19-20H,1-18H2	3,6,9,12,15,18,21,24-octaoxahexacosane-1,26-diol	C(COCCOCCOCCOCCOCCOCCOCCOCCO)O	-2.300	4867	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0284164);NORMAN:(NS00010525);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(39784);SUPERNATURAL:(SN0464673);PUBCHEM:(4867);DSSTox:(DTXSID10187492);GNPS:(CCMSLIB00003138595);MACONDA:(CON00076);PUBMED:(null)	137526252642	432.281	155	2.590	707666841118852759	707666511572367950	486	
1	3	0.029	0.029	-509.673	0.038	0.029	4.984	C19H30N6O8	[M - H2O + H]+	C19H29N6O7+	YQAXFVHNHSPUPO	InChI=1S/C19H30N6O8/c1-10(17(31)22-8-16(29)30)23-14(27)7-21-18(32)13-5-11(26)9-25(13)19(33)12-3-2-4-24(12)15(28)6-20/h10-13,26H,2-9,20H2,1H3,(H,21,32)(H,22,31)(H,23,27)(H,29,30)	2-{2-[2-({1-[1-(2-aminoacetyl)pyrrolidine-2-carbonyl]-4-hydroxypyrrolidin-2-yl}formamido)acetamido]propanamido}acetic acid	CC(C(=O)NCC(=O)O)NC(=O)CNC(=O)C1CC(CN1C(=O)C2CCCN2C(=O)CN)O	-5.800	14536690;14536691;5490906	PUBCHEMANNOTATIONBIO;COCONUT:(CNP0384785);HMDB:(HMDB0248473);BloodExposome:(5490906);SUPERNATURAL:(SN0457213);MESH:(5490906);PUBCHEM:(14536690 14536691 5490906);DSSTox:(DTXSID60231353);PUBMED	137463070798	453.210	155	2.590	707666845254436902	707666511593339474	487	
1	1	0.060	0.060	-131.904	1.000	0.331	47.699	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	LBMZURPDADXCLH	InChI=1S/C5H8N2O3S2/c1-10-4-6-7(3-12(2)9)5(8)11-4/h3H2,1-2H3	3-(methanesulfinylmethyl)-5-methoxy-2,3-dihydro-1,3,4-thiadiazol-2-one	COC1=NN(C(=O)S1)CS(=O)C	0.100	162870053;54024921	COCONUT:(CNP0134418);SUPERNATURAL:(SN0201066);PUBCHEM:(162870053 54024921);DSSTox:(DTXSID80708476)	137442099202	190.993	156	2.593	707666859129196151	707666511522036294	484	
1	1	0.084	0.084	-61.243	1.000	0.333	16.519	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	MXTPRJXPLFGHEE	InChI=1S/C2H7NO3S2/c3-1-2-7-8(4,5)6/h1-3H2,(H,4,5,6)	Thiosulfuric acid (H2S2O3), S-(2-aminoethyl) ester	C(CSS(=O)(=O)O)N	-3.700	5232348;7061596;76242;3784204	NORMAN:(NS00028679 NS00088499);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(76242);PUBCHEM:(5232348 7061596 76242 3784204);DSSTox:(DTXSID8068969 DTXSID9062720);PUBMED:(null)	137506324550	139.983	156	2.602	707666818410888537	707666511664642654	490	
1	1	0.382	0.382	-55.960	1.000	0.027	4.362	C4H7Cl2NO	[M - H2O + H]+	C4H6Cl2N+	XDINYGSGZCMRLV	InChI=1S/C4H7Cl2NO/c1-3(8)7-4(6)2-5/h4H,2H2,1H3,(H,7,8)	N-(1,2-dichloroethyl)acetamide	CC(=O)NC(CCl)Cl	0.900	129031291	PUBCHEM:(129031291)	2	137.988	156	2.606	707666836802913306	707666511639476826	489	
1	1	0.368	0.443	-71.278	0.970	0.500	87.263	C18H36O5	[M + H3N + H]+	C18H40NO5+	DJKUVMZEGIWUTP	InChI=1S/C18H36O5/c1-2-3-4-8-11-15(19)14-17(21)16(20)12-9-6-5-7-10-13-18(22)23/h15-17,19-21H,2-14H2,1H3,(H,22,23)	9,10,12-trihydroxyoctadecanoic acid	CCCCCCC(CC(C(CCCCCCCC(=O)O)O)O)O	3.800	4252742;40471259;40471261;40471263;40471265;16395971;124308147;124308148;74686305	COCONUT:(CNP0363949);SUPERNATURAL:(SN0067371);PUBCHEM:(4252742 40471259 40471261 40471263 40471265 16395971 124308147 124308148 74686305);DSSTox:(DTXSID60401256);PUBMED:(null)	137442099266	350.290	157	2.616	707666837364950136	707666511685614178	491	
1	1	0.065	0.065	-37.603	1.000	0.492	79.852	C18H36O11	[M + H3N + H]+	C18H40NO11+	KZPPRWHZNJDDKK	InChI=1S/C18H36O11/c19-1-2-22-3-4-23-5-6-24-7-8-25-9-10-26-11-12-27-13-14-28-15-16-29-17-18(20)21/h19H,1-17H2,(H,20,21)	2-[2-[2-[2-[2-[2-[2-[2-(2-Hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]acetate	C(COCCOCCOCCOCCOCCOCCOCCOCC(=O)O)O	-2.000	154073553;137346876	PUBCHEM:(154073553 137346876)	2	446.260	159	2.642	707666826208100482	707666511710780006	492	
1	2	0.207	0.207	-33.476	0.115	0.500	70.579	C15H32O7S	[M - H2O + H]+	C15H31O6S+	SRFAOCKZJCRZOI	InChI=1S/C15H32O7S/c16-2-4-18-6-8-20-10-12-22-14-13-21-11-9-19-7-5-17-3-1-15-23/h16,23H,1-15H2	21-Mercapto-3,6,9,12,15,18-hexaoxahenicosanol	C(COCCOCCOCCOCCOCCOCCO)CS	-0.700	102206351	PUBCHEM:(102206351)	2	339.184	159	2.650	707666845258631218	707666511777888882	495	
1	1	0.028	0.028	-233.060	0.990	0.915	66.189	C15H32O7S	[M + H3N + H]+	C15H36NO7S+	XZWAGLMBKFXRMZ	InChI=1S/C15H32O7S/c1-2-3-4-5-6-7-8-9-19-10-11-20-12-13-21-14-15-22-23(16,17)18/h2-15H2,1H3,(H,16,17,18)	2-[2-(2-Nonoxyethoxy)ethoxy]ethyl sulfate	CCCCCCCCCOCCOCCOCCOS(=O)(=O)O	2.700	139597955;153995159	NORMAN:(NS00095009);PUBCHEM:(139597955 153995159)	262146	374.221	159	2.650	707666825025306558	707666511756917358	494	
1	1	0.109	0.109	-306.278	0.651	0.449	13.866	C20H28O8	[M - H2O + H]+	C20H27O7+	ZXACQVCGGIZLKQ	InChI=1S/C20H28O8/c21-17-13-5-1-2-6-14(13)18(22)26-11-12-28-20(24)16-8-4-3-7-15(16)19(23)27-10-9-25-17/h13-16H,1-12H2	3,6,15,18-tetraoxatricyclo[18.4.0.0⁸,¹³]tetracosane-2,7,14,19-tetrone	C1CCC2C(C1)C(=O)OCCOC(=O)C3CCCCC3C(=O)OCCOC2=O	2.600	7052269;11867611;11867612;2747925;2747926	COCONUT:(CNP0210306);PUBCHEM:(7052269 11867611 11867612 2747925 2747926)	2097154	379.176	159	2.650	707666834760287038	707666511798860406	496	
1	1	0.287	0.287	-79.029	0.932	0.483	97.228	C15H30O6S	[M - H2O + H]+	C15H29O5S+	LVYWQJUQSYSKRU	InChI=1S/C15H30O6S/c1-2-3-13-22-14-12-21-11-10-20-9-8-19-7-6-18-5-4-15(16)17/h2-14H2,1H3,(H,16,17)	3-[2-[2-[2-(2-Butylsulfanylethoxy)ethoxy]ethoxy]ethoxy]propanoic acid	CCCCSCCOCCOCCOCCOCCC(=O)O	1.000	139212638	PUBCHEM:(139212638)	2	321.173	159	2.650	707666857094958510	707666511731751530	493	
1	2	0.065	0.065	-225.538	0.012	0.333	59.510	C12H20N2O3	[M + H]+	C12H21N2O3+	KXOZJFGEGGNJDX	InChI=1S/C12H20N2O3/c1-3-5-7-12(8-6-4-2)9(15)13-11(17)14-10(12)16/h3-8H2,1-2H3,(H2,13,14,15,16,17)	5,5-Dibutylbarbituric acid	CCCCC1(C(=O)NC(=O)NC1=O)CCCC	2.019	28201	NORMAN:(NS00025579);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(28201);DSSTox:(DTXSID30985634 DTXSID90168805);PUBMED:(null)	137506324546	241.155	159	2.657	707666848605686255	707666511819831930	497	
1	1	0.387	0.387	-32.550	1.000	0.500	93.967	C13H26O7	[M + H3N + H]+	C13H30NO7+	UGZTTXPCENJHIO	InChI=1S/C13H26O7/c1-15-4-5-17-8-9-19-12-13-20-11-10-18-7-6-16-3-2-14/h2-3,14H,4-13H2,1H3	(E)-2-[2-[2-[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethenol	COCCOCCOCCOCCOCCOC=CO	-0.600	42627568	PUBCHEMANNOTATIONBIO;PUBCHEM:(42627568)	16777218	312.202	160	2.671	707666824098365269	707666511840803454	498	
1	1	0.123	0.123	-331.591	0.995	0.333	61.576	C16H24N2O4	[M + H3N + H]+	C16H28N3O4+	IVLANWURJTXCSR	InChI=1S/C16H24N2O4/c1-3-10-16(11-4-2,14(20)21)13(19)18-15(22)17-12-8-6-5-7-9-12/h3-4,12H,1-2,5-11H2,(H,20,21)(H2,17,18,19,22)	4-Pentenoic acid, 2-((((cyclohexylamino)carbonyl)amino)carbonyl)-2-(2-propenyl)-	C=CCC(CC=C)(C(=O)NC(=O)NC1CCCCC1)C(=O)O	3.300	38519	PUBCHEMANNOTATIONSAFETYANDTOXIC;PUBCHEM:(38519);DSSTox:(DTXSID10960969)	137506062338	326.208	161	2.679	707666843861927838	707666511865969282	499	
1	3	0.094	0.094	-169.164	0.019	0.333	119.986	C13H25NO9	[M + H]+	C13H26NO9+	LTKGFEPXGILMIP	InChI=1S/C13H25NO9/c14-7-5(1-4(2-15)8(17)10(7)19)22-13-12(21)11(20)9(18)6(3-16)23-13/h4-13,15-21H,1-3,14H2	2-[2-Amino-3,4-dihydroxy-5-(hydroxymethyl)cyclohexyl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	C1C(C(C(C(C1OC2C(C(C(C(O2)CO)O)O)O)N)O)O)CO	-3.800	14729618;69297408;125445;68981970	MESH:(125445);PUBCHEM:(14729618 69297408 125445 68981970);DSSTox:(DTXSID30927059);PUBMED:(null)	137438953542	340.161	161	2.679	707666831862022797	707666511886940806	500	
1	1	0.345	0.345	-94.969	0.994	0.324	63.854	C10H11NO2	[M - H2O + H]+	C10H10NO+	KQROHCSYOGBQGJ	InChI=1S/C10H11NO2/c12-4-3-7-6-11-10-2-1-8(13)5-9(7)10/h1-2,5-6,11-13H,3-4H2	Hydroxytryptophol	C1=CC2=C(C=C1O)C(=CN2)CCO	1.445	76974077;71749399;131700473;59885663;9061	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0001855);BloodExposome:(9061);SUPERNATURAL:(SN0192821);MESH:(9061);FooDB:(FDB022711);PUBCHEM:(76974077 71749399 131700473 59885663 9061);COCONUT:(CNP0153274);NORMAN:(NS00025004);CHEBI:(89825);DSSTox:(DTXSID40857853 DTXSID80165505);LOTUS:(Q27162013);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(KQROHCSYOGBQGJ-UHFFFAOYSA-N)	138302193790	160.076	161	2.688	707666840703616535	707666511907912330	501	
1	1	-Infinity	-Infinity	-125.273	1.000	1.000	54.152	C14H33N5O4	[M + Na]+	C14H33N5NaO4+	GLXMQMJFVGMVDJ	InChI=1S/C14H33N5O4/c20-7-11-3-15-1-2-16-12(8-21)4-18-14(10-23)6-19-13(9-22)5-17-11/h11-23H,1-10H2	[(14R)-8,11,14-tris(hydroxymethyl)-1,4,7,10,13-pentazacyclopentadec-2-yl]methanol	C1CNC(CNC(CNC(CNC(CN1)CO)CO)CO)CO	-4.600	60139571;59891316;59936356;57696654;57696771	PUBCHEM:(60139571 59891316 59936356 57696654 57696771)	2	358.244	162	2.692	707666846139435158	707666511928883854	502	
1	1	0.048	0.048	-588.850	0.545	0.505	87.168	C26H47N3O7	[M + Na]+	C26H47N3NaO7+	FMAQUOGOGNPULB	InChI=1S/C26H47N3O7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-23(31)28-21(26(35)36)17-19-24(32)29-20(25(33)34)16-18-22(27)30/h20-21H,2-19H2,1H3,(H2,27,30)(H,28,31)(H,29,32)(H,33,34)(H,35,36)	(2S)-5-amino-2-[[(4S)-4-carboxy-4-(hexadecanoylamino)butanoyl]amino]-5-oxopentanoic acid	CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NC(CCC(=O)N)C(=O)O)C(=O)O	4.900	134163709	PUBCHEMANNOTATIONBIO;PUBCHEM:(134163709)	16777218	536.328	162	2.698	707666843547354997	707666511954049682	503	
1	1	0.066	0.066	-134.417	1.000	0.500	79.785	C15H30O9	[M + H3N + H]+	C15H34NO9+	UJVWTHKJVRJAOZ	InChI=1S/C15H30O9/c1-8(16)4-21-7-11-12(19)13(22-5-9(2)17)14(15(20)24-11)23-6-10(3)18/h8-20H,4-7H2,1-3H3	2,3,6-Tris-O-(2-hydroxypropyl)-b-D-glucopyranose	CC(COCC1C(C(C(C(O1)O)OCC(C)O)OCC(C)O)O)O	-2.300	139597305;138394253	NORMAN:(NS00019692);PUBCHEM:(139597305 138394253);DSSTox:(DTXSID80873895)	137439215618	372.223	162	2.699	707666849373243997	707666511975021206	504	
1	1	0.634	0.634	-1.394	1.000	0.999	80.500	C20H42O11	[M + H]+	C20H43O11+	DTPCFIHYWYONMD	InChI=1S/C20H42O11/c21-1-3-23-5-7-25-9-11-27-13-15-29-17-19-31-20-18-30-16-14-28-12-10-26-8-6-24-4-2-22/h21-22H,1-20H2	3,6,9,12,15,18,21,24,27-nonaoxanonacosane-1,29-diol	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	-2.500	79689	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0365695);NORMAN:(NS00001004);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(46550);SUPERNATURAL:(SN0075113);PUBCHEM:(79689);DSSTox:(DTXSID50204354);GNPS:(CCMSLIB00003136855);MACONDA:(CON00058)	137526252578	459.281	163	2.720	707666826266820756	707666512046324386	507	
1	1	0.568	0.568	-2.714	1.000	0.731	75.071	C20H42O11	[M + H3N + H]+	C20H46NO11+	DTPCFIHYWYONMD	InChI=1S/C20H42O11/c21-1-3-23-5-7-25-9-11-27-13-15-29-17-19-31-20-18-30-16-14-28-12-10-26-8-6-24-4-2-22/h21-22H,1-20H2	3,6,9,12,15,18,21,24,27-nonaoxanonacosane-1,29-diol	C(COCCOCCOCCOCCOCCOCCOCCOCCOCCO)O	-2.500	79689	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0365695);NORMAN:(NS00001004);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(46550);SUPERNATURAL:(SN0075113);PUBCHEM:(79689);DSSTox:(DTXSID50204354);GNPS:(CCMSLIB00003136855);MACONDA:(CON00058)	137526252578	476.307	163	2.720	707666845434792010	707666512071490214	508	
1	1	0.104	0.104	-93.497	0.994	0.333	48.438	C9H14O3	[M + H3N + H]+	C9H18NO3+	OCLVFADSCVQCER	InChI=1S/C9H14O3/c1-7(10)3-5-9(12)6-4-8(2)11/h3-6H2,1-2H3	2,5,8-Nonanetrione	CC(=O)CCC(=O)CCC(=O)C	0.248	300426	PUBCHEM:(300426);DSSTox:(DTXSID70306268);LOTUS:(Q82053271);PUBMED:(null)	137707388994	188.128	164	2.728	707666818809347493	707666512113433262	510	
1	1	0.184	0.184	-41.161	1.000	0.330	5.264	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	MXTPRJXPLFGHEE	InChI=1S/C2H7NO3S2/c3-1-2-7-8(4,5)6/h1-3H2,(H,4,5,6)	Thiosulfuric acid (H2S2O3), S-(2-aminoethyl) ester	C(CSS(=O)(=O)O)N	-3.700	5232348;7061596;76242;3784204	NORMAN:(NS00028679 NS00088499);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);MESH:(76242);PUBCHEM:(5232348 7061596 76242 3784204);DSSTox:(DTXSID8068969 DTXSID9062720);PUBMED:(null)	137506324550	139.983	164	2.730	707666821711806142	707666512000187034	505	
1	1	0.251	0.251	-59.467	1.000	0.358	44.594	C14H28O7	[M + H3N + H]+	C14H32NO7+	XKEHLMZHBXCJGZ	InChI=1S/C14H28O7/c1-2-16-5-6-18-9-10-20-13-14-21-12-11-19-8-7-17-4-3-15-1/h1-14H2	1,4,7,10,13,16,19-Heptaoxacyclohenicosane	C1COCCOCCOCCOCCOCCOCCO1	-0.705	100996610;93160	NORMAN:(NS00059408);PUBCHEM:(100996610 93160);DSSTox:(DTXSID50186747);PUBMED:(null)	137439215682	326.218	164	2.733	707666836555449317	707666512138599090	511	
1	2	0.494	0.752	-29.146	0.377	0.500	64.229	C27H30O15	[M + H]+	C27H31O15+	JYXSWDCPHRTYGU	InChI=1S/C27H30O15/c1-9-17(31)20(34)22(36)26(38-9)39-12-6-13(30)16-14(7-12)40-24(10-2-4-11(29)5-3-10)25(19(16)33)42-27-23(37)21(35)18(32)15(8-28)41-27/h2-7,9,15,17-18,20-23,26-32,34-37H,8H2,1H3	5-hydroxy-2-(4-hydroxyphenyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-7-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]-4H-chromen-4-one	CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)O)O	-0.600	21550431;21550432;21606527;163193148;5318756;53982040;134742848;134742849;22524326;14035324;162913280;162913281;162913282;162913283;162913284;162913285;162913286;162913287;162913288;162913289;162913290;162913291;162913292;162913293;162913294;162913295;162913296;162913297;162913298;25202803;46183702;139031079;139031089;11968665;11968666;148151872;44258745;44258811;44258812;57390614	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0037426 HMDB0304608);MiMeDB:(MMDBc0033663);LIPIDMAPS:(LMPK12111672 LMPK12111739 LMPK12111740);SUPERNATURAL:(SN0179080);FooDB:(FDB016490 FDB093558);PUBCHEM:(21550431 21550432 21606527 163193148 5318756 53982040 134742848 134742849 22524326 14035324 162913280 162913281 162913282 162913283 162913284 162913285 162913286 162913287 162913288 162913289 162913290 162913291 162913292 162913293 162913294 162913295 162913296 162913297 162913298 25202803 46183702 139031079 139031089 11968665 11968666 148151872 44258745 44258811 44258812 57390614);GNPS:(CCMSLIB00000846712 CCMSLIB00000846403 CCMSLIB00000846709);COCONUT:(CNP0182333);NORMAN:(NS00097623);METACYC:(CPD1F-420);PLANTCYC:(CPD1F-420);CHEBI:(68882 68881 139409 189129);DSSTox:(DTXSID101184278 DTXSID90946741);LOTUS:(Q105137262 Q23058972 Q105137259 Q115949726 Q105137261 Q105137263 Q105137257 Q76513280 Q27137237 Q105137260 Q27137238 Q104389503 Q23049792);YMDB:(YMDB01723);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(JYXSWDCPHRTYGU-UHFFFAOYSA-N)	141519427706	595.167	166	2.760	707666844566570976	707666512235068098	515	
1	2	0.585	0.809	-31.523	0.291	0.498	25.763	C21H20O10	[M + H]+	C21H21O10+	HQNOUCSPWAGQND	InChI=1S/C21H20O10/c1-8-15(24)17(26)19(28)21(29-8)30-11-6-12(23)14-13(7-11)31-20(18(27)16(14)25)9-2-4-10(22)5-3-9/h2-8,15,17,19,21-24,26-28H,1H3	3,5-dihydroxy-2-(4-hydroxyphenyl)-7-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]-4H-chromen-4-one	CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O)O	0.947	5318762;53891100;154496827;22524328;162936146;162936147;162936148;162936149;162936150;25079965;46184188;13940823;13940825;44258922;24824094	COCONUT:(CNP0206272);BloodExposome:(53891100);LIPIDMAPS:(LMPK12111851);SUPERNATURAL:(SN0132705);FooDB:(FDB016474);PUBCHEM:(5318762 53891100 154496827 22524328 162936146 162936147 162936148 162936149 162936150 25079965 46184188 13940823 13940825 44258922 24824094);DSSTox:(DTXSID60174034);LOTUS:(Q105032328 Q27266794 Q105032335 Q105032329 Q104402472 Q105109951 Q105032338);GNPS:(CCMSLIB00004678854);PUBMED:(null);KNAPSACK:(HQNOUCSPWAGQND-UHFFFAOYSA-N)	140399087698	433.114	166	2.761	707666827994874131	707666512188930746	513	
1	1	0.286	0.286	-45.602	0.999	0.999	29.917	C27H30O15	[M + Na]+	C27H30NaO15+	JYXSWDCPHRTYGU	InChI=1S/C27H30O15/c1-9-17(31)20(34)22(36)26(38-9)39-12-6-13(30)16-14(7-12)40-24(10-2-4-11(29)5-3-10)25(19(16)33)42-27-23(37)21(35)18(32)15(8-28)41-27/h2-7,9,15,17-18,20-23,26-32,34-37H,8H2,1H3	5-hydroxy-2-(4-hydroxyphenyl)-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-7-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxy]-4H-chromen-4-one	CC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)OC4C(C(C(C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O)O)O)O	-0.600	21550431;21550432;21606527;163193148;5318756;53982040;134742848;134742849;22524326;14035324;162913280;162913281;162913282;162913283;162913284;162913285;162913286;162913287;162913288;162913289;162913290;162913291;162913292;162913293;162913294;162913295;162913296;162913297;162913298;25202803;46183702;139031079;139031089;11968665;11968666;148151872;44258745;44258811;44258812;57390614	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0037426 HMDB0304608);MiMeDB:(MMDBc0033663);LIPIDMAPS:(LMPK12111672 LMPK12111739 LMPK12111740);SUPERNATURAL:(SN0179080);FooDB:(FDB016490 FDB093558);PUBCHEM:(21550431 21550432 21606527 163193148 5318756 53982040 134742848 134742849 22524326 14035324 162913280 162913281 162913282 162913283 162913284 162913285 162913286 162913287 162913288 162913289 162913290 162913291 162913292 162913293 162913294 162913295 162913296 162913297 162913298 25202803 46183702 139031079 139031089 11968665 11968666 148151872 44258745 44258811 44258812 57390614);GNPS:(CCMSLIB00000846712 CCMSLIB00000846403 CCMSLIB00000846709);COCONUT:(CNP0182333);NORMAN:(NS00097623);METACYC:(CPD1F-420);PLANTCYC:(CPD1F-420);CHEBI:(68882 68881 139409 189129);DSSTox:(DTXSID101184278 DTXSID90946741);LOTUS:(Q105137262 Q23058972 Q105137259 Q115949726 Q105137261 Q105137263 Q105137257 Q76513280 Q27137237 Q105137260 Q27137238 Q104389503 Q23049792);YMDB:(YMDB01723);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(JYXSWDCPHRTYGU-UHFFFAOYSA-N)	141519427706	617.149	166	2.761	707666843828373385	707666512256039622	516	
